time sec,time nanosec,position X,position Y,position Z,orientation X,orientation Y,orientation Z,orientation W
1714371914.0886886,486,833358723,-12.090279605875315,2.205626615420922,0.019138330746528227,0.0010789660937026745,9.197770570049069e-06,0.6865030017220461,0.7271261681264057
1714371914.2092664,486,850025391,-12.090007825036832,2.210414538256163,0.01913813854977582,0.0010787299526529394,7.358223683982224e-06,0.6867860043939104,0.7268588724478733
1714371914.3060954,486,866692058,-12.089746534603375,2.2151888711965086,0.019137933159268324,0.00107919292449953,7.681276936466028e-06,0.6870712714854971,0.7265892258924105
1714371914.4021506,486,883358726,-12.089484290840804,2.2199534289783562,0.01913748784136654,0.001080679632221301,8.528424098776654e-06,0.6873477162904396,0.7263277145814525
1714371914.4998944,486,900025393,-12.089223955303783,2.2247129799634764,0.01913647929995498,0.0010800942143534152,8.40368745014635e-06,0.6876238051078908,0.726066344058731
1714371914.5976453,486,916692061,-12.088968386654269,2.22946800097935,0.019136402178598935,0.0010812770623088927,8.225108417696351e-06,0.687896495065002,0.72580799310117
1714371914.6924217,486,933358728,-12.088722354400812,2.234221591451143,0.019136548771155275,0.0010815309029345405,7.839377184184558e-06,0.6881571456346698,0.7255608679782795
1714371914.8134704,486,950025396,-12.088475369974226,2.2389723209031787,0.01913574018100387,0.0010818421440861924,7.252344798654319e-06,0.688393298681694,0.7253368154830656
1714371914.9114661,486,966692063,-12.088230291801388,2.2437209045815276,0.019135620063118922,0.0010820812723998333,7.990953784861649e-06,0.6886200342639757,0.725121560461793
1714371915.005922,486,983358731,-12.087987122439841,2.2484702035090223,0.01913457909391268,0.0010827420745684552,8.713295616853939e-06,0.688838722895758,0.7249138165554714
1714371915.1177294,487,25399,-12.087749672429352,2.2532199792542267,0.019135245913612823,0.001081553347430981,5.726713184913534e-06,0.6890549692042484,0.7247082720822868
1714371915.2186499,487,16692066,-12.087511271285345,2.2579673708167833,0.019134301900301718,0.0010833864340974093,7.391421417592127e-06,0.689258517347752,0.7245146806537325
1714371915.318666,487,33358734,-12.087280499056948,2.262715477609002,0.019133667988047637,0.0010836200517624433,8.51737263058719e-06,0.6894651065900552,0.7243180879211851
1714371915.4289176,487,50025401,-12.087049726168837,2.2674638228198303,0.01913345130776784,0.0010842068786090014,7.642330709781873e-06,0.6896622184266004,0.7241304087745104
1714371915.527439,487,66692069,-12.086818953564626,2.2722124064492246,0.019133055813761506,0.0010836050644582643,6.9931610867368e-06,0.6898562913709646,0.7239455248891721
1714371915.6233323,487,83358736,-12.086592949845008,2.276960990062283,0.01913234004352939,0.0010856802064822628,7.96685709739983e-06,0.690046964735847,0.7237637789319546
1714371915.7332087,487,100025404,-12.086368851871569,2.281710765761788,0.01913264057047109,0.0010846757314958162,6.4271537697799144e-06,0.6902505747292284,0.7235696010220573
1714371915.8287792,487,116692071,-12.086150477445006,2.286460064604491,0.019131996483015664,0.0010864140749183488,7.533675125001435e-06,0.690467593578599,0.7233625106856729
1714371915.9249544,487,133358739,-12.085934009094888,2.291210555533624,0.019132160076738763,0.0010859249904114597,6.301604988175923e-06,0.6906930184348048,0.7231472706251635
1714371916.0454636,487,150025406,-12.08571849635148,2.295960808040826,0.019131103286573393,0.0010874374361102106,7.269346464297039e-06,0.690915759500896,0.7229344580944245
1714371916.145556,487,166692074,-12.085508704143546,2.3007129678771574,0.01913100922809062,0.0010867502689708695,5.730054364267043e-06,0.6911435090915228,0.7227167278966743
1714371916.2365448,487,183358741,-12.085298913064685,2.3054641740391197,0.019130199914832027,0.001087244368622612,6.343231838468212e-06,0.6913667277997833,0.7225031941457883
1714371916.3430088,487,200025409,-12.085099611265163,2.310217525932462,0.019130122463869085,0.0010891299915288585,7.012053790390692e-06,0.691595011794435,0.7222846761545948
1714371916.4420757,487,216692076,-12.08489649524007,2.314969447327357,0.019129740951025737,0.0010888696873729408,7.12882119993961e-06,0.6918194231907292,0.7220697334801055
1714371916.537289,487,233358744,-12.08469623854236,2.3197232760611777,0.01913043684965935,0.0010877558724159233,3.4509784734934804e-06,0.6920466962816906,0.721851914828
1714371916.646413,487,250025412,-12.084508382694056,2.324334768860699,0.019128887411521456,0.0010883800953822445,7.528391336048837e-06,0.692269795676781,0.721637960036554
1714371916.7411828,487,266692079,-12.084328152538177,2.3287357380289158,0.019129227609982716,0.001089583230150502,5.8949827834584754e-06,0.6924928946136031,0.721423872410185
1714371916.8341088,487,283358747,-12.084154597982245,2.3329936560268187,0.01912933996841255,0.0010909464443310665,5.987190678400516e-06,0.6927047877651039,0.7212204148575604
1714371916.9349194,487,300025414,-12.08399439597904,2.3371540607801307,0.01912854959961673,0.0010910585673224553,5.2660558442303555e-06,0.6929182912300136,0.7210152919615155
1714371917.031229,487,316692082,-12.083833239232437,2.3412498541018087,0.019128294166584923,0.0010926392672556003,6.324953836216964e-06,0.6931228528473689,0.7208186435991728
1714371917.12472,487,333358749,-12.083679710487516,2.3452998710302584,0.019128825674347785,0.0010894053161736824,6.398673397621992e-06,0.693324318838266,0.7206248691674253
1714371917.2258682,487,350025417,-12.083528091740495,2.3493250924198295,0.019127631670836514,0.001092159444829918,6.29679515906057e-06,0.6935217269786038,0.7204348834951791
1714371917.3175037,487,366692084,-12.08337742528274,2.35333195557561,0.019127273642342846,0.0010922611428028702,4.48127983758029e-06,0.6937190180092578,0.7202449104282411
1714371917.4208736,487,383358752,-12.083227712073352,2.3573249904505573,0.019127155542856388,0.0010941998508247881,5.358963964484876e-06,0.6939162479809654,0.7200548892174731
1714371917.5356925,487,400025419,-12.083087535093197,2.361309203805478,0.019127350564642515,0.0010939737394062268,3.959735010428871e-06,0.69411944012268,0.7198590181761672
1714371917.6317904,487,416692087,-12.082945451156354,2.365283165168002,0.01912727434699996,0.0010928675723222963,6.737783492253547e-06,0.6943111292796125,0.7196741355318677
1714371917.7303977,487,433358754,-12.082806228621218,2.3692585570321967,0.019126964240325135,0.001094512957201135,5.159418280335527e-06,0.6945092535515311,0.7194829384676624
1714371917.8275108,487,450025422,-12.082670821808382,2.373231564697503,0.019126004522670062,0.001094943722387881,5.134216056416702e-06,0.6946887821603839,0.7193095974699679
1714371917.9241812,487,466692090,-12.08253255212961,2.3772026650240488,0.01912620256491613,0.0010961974441720465,4.539856240318293e-06,0.694852157280588,0.7191517766459777
1714371918.0267804,487,483358757,-12.082400005137865,2.381170189052304,0.01912599243410762,0.0010956364229235834,4.397716495754269e-06,0.6950088581258664,0.719000338447812
1714371918.1276999,487,500025425,-12.082265550611968,2.385137951505671,0.019125898492859107,0.0010976353726273606,5.032614877203931e-06,0.6951575103283706,0.7188566136618086
1714371918.22193,487,516692092,-12.082133004136761,2.3891047602781645,0.019125360536964016,0.001096730983354091,4.62173865747323e-06,0.695304972737688,0.7187139848688299
1714371918.3194506,487,533358760,-12.082007132096264,2.393070615353566,0.019125637811303754,0.0010965486650040782,3.997956894337558e-06,0.695452971016432,0.7185707777731152
1714371918.4265873,487,550025427,-12.081881261279202,2.3970355167545936,0.01912514022629759,0.0010969762438157345,3.7862236284218326e-06,0.6955932202188717,0.7184350134941401
1714371918.5197818,487,566692095,-12.081753482928805,2.401000894999312,0.01912475883083514,0.001097996562119169,4.7688957536675e-06,0.695730369514623,0.7183021977662698
1714371918.623045,487,583358762,-12.081626658392256,2.4049660348221833,0.019124289538315787,0.001097202943289687,4.4321066441101035e-06,0.6958635267403462,0.718173202144542
1714371918.7193377,487,600025430,-12.081505554433468,2.4089316514627073,0.019124753175291744,0.001097970923097639,3.0378079913381993e-06,0.6960009146540113,0.718040055464459
1714371918.8170516,487,616692097,-12.081383498108751,2.412893214990587,0.019124380838781582,0.0010966050802649835,4.7768096936007395e-06,0.6961231646971244,0.7179215395894876
1714371918.918484,487,633358765,-12.081265256257744,2.41685978529559,0.019124163552482226,0.0010983969507742425,3.4747067803201035e-06,0.6962471407731217,0.7178013043156984
1714371919.0148008,487,650025432,-12.081144153620011,2.4208254019360527,0.019123792725477023,0.0010996537571978174,5.446710459730244e-06,0.6963665277209993,0.7176854811139393
1714371919.108909,487,666692100,-12.081024956965177,2.424792449081529,0.019124289184204144,0.0010989981544235986,2.453557914216984e-06,0.6964900885022934,0.717565571090966
1714371919.221465,487,683358768,-12.080906716526325,2.4287580657121497,0.019123177829418716,0.0010987572613249006,3.689223729217391e-06,0.6966081057306026,0.7174510016365521
1714371919.3270423,487,700025435,-12.080794196522877,2.432723920741851,0.019123088811000014,0.0010979558857574445,3.278546536538175e-06,0.6967302957220732,0.7173323424363052
1714371919.4201894,487,716692103,-12.08068167633478,2.4366909678644566,0.019123119001640015,0.0010998729364861653,3.16721935309586e-06,0.6968459866641404,0.7172199531103223
1714371919.5173848,487,733358770,-12.080569155623621,2.4406568228941907,0.019123477017496934,0.0011005196936396792,3.2664874633109936e-06,0.696959115615387,0.7171100194575108
1714371919.6202593,487,750025438,-12.080456636420612,2.4446222010866965,0.019122881360265118,0.0010997382649859052,3.218298846801412e-06,0.6970700999327617,0.7170021383127952
1714371919.7161145,487,766692105,-12.08034602461021,2.448587340854097,0.019122258920328417,0.0011000820204354644,4.342352090156991e-06,0.6971780435266044,0.7168971791164396
1714371919.8193457,487,783358773,-12.080234458329508,2.452553911136271,0.019122141609357733,0.001101151876427111,4.7534173709448324e-06,0.6972827082946292,0.7167953767674965
1714371919.9124284,487,800025440,-12.080130520771618,2.45652000455522,0.019122453608665695,0.0011004928238661034,2.9628313638212075e-06,0.6973923216100528,0.7166887320630253
1714371920.022347,487,816692108,-12.080025630201133,2.4604860979774,0.01912234686620114,0.0011015748055950465,4.642240492082408e-06,0.6974946617903257,0.7165891314312524
